"anime_id","name","type","episodes","rating","members"
29513,"Aki no Kanade","Movie",1,7.21,9611
54,"Appleseed (Movie)","Movie",1,7.21,49553
762,"Bleach: Memories in the Rain","Special",1,7.21,78111
2043,"Cat&#039;s Eye","TV",73,7.21,7608
1312,"Chikyuu Bouei Kigyou Dai-Guard","TV",26,7.21,4838
8362,"Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle","Movie",1,7.21,1517
10155,"Dog Days","TV",13,7.21,97809
2517,"Eikoku Koi Monogatari Emma: Intermission","Special",1,7.21,3261
28211,"Harmony","Movie",1,7.21,25245
7088,"Ichiban Ushiro no Daimaou","TV",12,7.21,203618
4156,"Ichigo Mashimaro Episode 0","Special",1,7.21,9610
432,"Iria: Zeiram The Animation","OVA",6,7.21,10208
31405,"Joker Game","TV",12,7.21,102560
9159,"Kaibutsu Oujo (OVA)","OVA",3,7.21,8690
2176,"Kiddy Grade: Ignition","Movie",1,7.21,3466
20649,"Kimi no Iru Machi OVA","OVA",2,7.21,9866
21853,"Love Live! School Idol Project Recap","Special",1,7.21,4249
1588,"Mamoru-kun ni Megami no Shukufuku wo!","TV",24,7.21,16922
4926,"Marco: Haha wo Tazunete Sanzenri","Movie",1,7.21,1060
11761,"Medaka Box","TV",12,7.21,110042
21603,"Mekakucity Actors","TV",12,7.21,198876
1135,"Munto: Toki no Kabe wo Koete","OVA",1,7.21,7843
2200,"Muteki Choujin Zanbot 3","TV",23,7.21,1570
11021,"Muv-Luv Alternative: Total Eclipse","TV",24,7.21,55531
1546,"Negima!?","TV",26,7.21,44009
1619,"Negima!? Haru Special!?","OVA",1,7.21,13563
1944,"Photon","OVA",6,7.21,7935
12221,"Precure All Stars Movie New Stage: Mirai no Tomodachi","Movie",1,7.21,2530
609,"Saishuu Heiki Kanojo: Another Love Song","OVA",2,7.21,12239
6203,"Sasameki Koto","TV",13,7.21,34297
2117,"Shin Captain Tsubasa","OVA",13,7.21,4630
1101,"Tenchi Muyou! Manatsu no Eve","Movie",1,7.21,10523
9733,"The TV Show","Music",1,7.21,2066
1539,"Touch: Cross Road - Kaze no Yukue","Special",1,7.21,1513
19383,"Yami Shibai","TV",13,7.21,33275
1264,"Yoroiden Samurai Troopers","TV",39,7.21,11015
5458,"Yu☆Gi☆Oh! Duel Monsters: Battle City Special","Special",1,7.21,9429
3505,"Yuusha Shirei Dagwon","TV",48,7.21,689
367,"Akazukin Chacha OVA","OVA",3,7.2,1659
1079,"Armitage III","OVA",4,7.2,14930
19877,"Battle Spirits: Sword Eyes Gekitouden","TV",21,7.21,570
9907,"Bokura no Live Kimi to no Life","Music",1,7.2,10426
6747,"Dance in the Vampire Bund","TV",12,7.2,121005
2669,"Doraemon Movie 06: Nobita no Little Star Wars","Movie",1,7.2,1059
2678,"Doraemon Movie 18: Nobita no Nejimaki City Boukenki","Movie",1,7.2,896
15159,"Fantastic Children Special","Special",1,7.2,873
9367,"Freezing","TV",12,7.2,159273
10115,"Friends: Mononoke Shima no Naki","Movie",1,7.19,601
30290,"Fw:Hamatora","Movie",1,7.2,3718
15811,"Girls und Panzer Specials","Special",6,7.2,15228
729,"Hiatari Ryoukou!","TV",48,7.2,1527
4549,"Hokuto no Ken: Raoh Gaiden Ten no Haoh","TV",13,7.2,6659
1336,"Kyoushoku Soukou Guyver II","OVA",6,7.2,4876
4851,"Lupin III: Seven Days Rhapsody","Special",1,7.2,2482
16890,"Makai Ouji: Devils and Realist","TV",12,7.2,59819
23227,"Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.","OVA",1,7.2,21717
24171,"Mushibugyou OVA","OVA",3,7.2,3636
3752,"Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu","Movie",1,7.2,925
4662,"Neo Angelique Abyss: Second Age","TV",13,7.2,12975
2490,"One Piece: Mezase! Kaizoku Yakyuu Ou","Movie",1,7.2,20054
1564,"Pokemon Advanced Generation","TV",192,7.2,67386
592,"PopoloCrois","TV",26,7.2,1065
31919,"PriPara Movie: Mi~nna no Akogare♪ Let&#039;s Go☆Prix Paris","Movie",1,7.2,502
32094,"Reikenzan: Hoshikuzu-tachi no Utage","TV",12,7.2,30153
20047,"Sakura Trick","TV",12,7.2,108011
478,"Sousei no Aquarion","TV",26,7.2,46647
2452,"Space Adventure Cobra","Movie",1,7.2,3586
8986,"Supernatural The Animation","OVA",22,7.2,18528
23587,"The iDOLM@STER Cinderella Girls","TV",13,7.2,33042
20035,"Toaru Majutsu no Index: Endymion no Kiseki Special","Special",1,7.2,11241
1555,"Tokimeki Memorial: Only Love","TV",25,7.2,24691
2331,"Uchuu Densetsu Ulysses 31","TV",26,7.2,2297
3446,"Biohazard: Degeneration","Movie",1,7.19,20172
568,"Bubblegum Crisis Tokyo 2040","TV",26,7.19,20079
831,"Chicchana Yukitsukai Sugar","TV",24,7.19,14955
2354,"Devilman: Tanjou-hen","OVA",1,7.19,7171
1796,"Dirty Pair: The Movie","Movie",1,7.19,3227
393,"Escaflowne","Movie",1,7.19,37379
6959,"GA: Geijutsuka Art Design Class OVA","OVA",1,7.19,3284
28539,"Garo Movie: Divine Flame","Movie",1,7.18,7179
3447,"Ghost in the Shell: Stand Alone Complex - Solid State Society - Uchikoma no Hibi","Special",1,7.19,8937
23619,"Haiyore! Nyaruko-san W OVA","OVA",1,7.19,14585
2998,"Hi no Tori: Uchuu-hen","OVA",1,7.19,1158
6909,"Jungle Taitei: Yuuki ga Mirai wo Kaeru","Special",1,7.19,1163
1864,"Koisuru Tenshi Angelique: Kagayaki no Ashita","TV",12,7.19,5827
1261,"Kyattou Ninden Teyandee","TV",54,7.19,7112
149,"Loveless","TV",12,7.19,85554
33299,"Magic-Kyun! Renaissance","TV",13,7.19,12095
2931,"Mokke","TV",24,7.19,8362
30016,"Nanbaka","TV",13,7.19,57325
350,"Ojamajo Doremi","TV",51,7.19,19222
6324,"Omamori Himari","TV",12,7.19,119572
5279,"Sekirei: Hajimete no Otsukai","Special",1,7.19,32430
12709,"Tales of Symphonia The Animation: Sekai Tougou-hen Specials","Special",3,7.19,3692
7144,"Uchuu Senkan Yamato: Fukkatsu-hen","Movie",1,7.19,2005
3614,"Yakushiji Ryouko no Kaiki Jikenbo","TV",13,7.19,11002
754,"Yuki no Joou","TV",36,7.19,2228
26165,"Yuri Kuma Arashi","TV",12,7.19,48549
3354,"Zombie-Loan Specials","Special",2,7.19,22182
493,"Armitage III: Poly-Matrix","Movie",1,7.18,9186
7817,"B Gata H Kei","TV",12,7.18,192719
33080,"Brotherhood: Final Fantasy XV","ONA",5,7.18,29445
5032,"Cobra The Animation","TV",13,7.18,4361
2907,"Cyborg Kuro-chan","TV",66,7.18,3188
2651,"Doraemon: Doraemon Comes Back (Movie)","Movie",1,7.18,672
5197,"Dragon League","TV",39,7.18,558
32801,"Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA","OVA",1,7.18,23370
26057,"Fate/kaleid liner Prisma☆Illya 2wei! OVA","OVA",1,7.18,14351
1829,"Gedo Senki","Movie",1,7.18,59243
6867,"Halo Legends","ONA",9,7.18,21190
23083,"Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina","Movie",1,7.18,1332
247,"Harukanaru Toki no Naka de: Hachiyou Shou","TV",26,7.18,14550
8206,"Hime Chen! Otogi Chikku Idol Lilpri","TV",51,7.18,6118
3027,"Hokuto no Ken: Yuria-den","OVA",1,7.18,3713
606,"Kazemakase Tsukikage Ran","TV",13,7.18,7893
2077,"Kindaichi Shounen no Jikenbo","Movie",1,7.18,1641
2797,"Koukou Tekken-den Tough","OVA",3,7.18,2398
6379,"Kyou no 5 no 2 (TV): Takarabako","OVA",1,7.18,5553
7066,"Mahoromatic: I&#039;m Home!","Special",2,7.18,5760
604,"Mahou no Stage Fancy Lala","TV",26,7.18,5991
2044,"Mahou no Tenshi Creamy Mami","TV",52,7.18,5112
5030,"Maria†Holic","TV",12,7.18,104663
1110,"Mermaid Melody Pichi Pichi Pitch Pure","TV",39,7.18,19311
2279,"Nagagutsu wo Haita Neko","Movie",1,7.18,1804
3059,"Ninja Senshi Tobikage","TV",43,7.18,1941
1199,"Nintama Rantarou","TV",NA,7.18,2255
32603,"Okusama ga Seitokaichou!+!","TV",12,7.17,37570
461,"One Piece Movie 3: Chinjuu-jima no Chopper Oukoku","Movie",1,7.18,36558
1569,"Otome wa Boku ni Koishiteru","TV",12,7.18,42190
11009,"Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken","Movie",1,7.18,5158
34514,"Pokemon Generations","ONA",18,7.21,295
2369,"Rental Magica","TV",24,7.18,39806
20973,"Sekai Seifuku: Bouryaku no Zvezda","TV",12,7.18,67877
938,"Shin Getter Robo tai Neo Getter Robo","OVA",4,7.18,2339
3138,"Solty Rei Special","Special",1,7.18,2641
6098,"Sora no Manimani","TV",12,7.18,28652
10351,"Tenchi Muyou! Ryououki 2nd Season Picture Drama","Special",1,7.18,3626
448,"Tenjou Tenge: The Ultimate Fight","OVA",2,7.18,29039
7654,"Tokyo Magnitude 8.0 Recap","Special",1,7.18,4257
2470,"Uchuu Kaizoku Captain Harlock: Arcadia-gou no Nazo","Movie",1,7.18,2579
21439,"Uta no☆Prince-sama♪ Maji Love Revolutions","TV",13,7.18,27997
3486,"Yuusha Tokkyuu Might Gaine","TV",47,7.18,1021
32717,"Aikatsu Stars!","TV",NA,7.17,4485
31080,"Anne Happy♪","TV",12,7.17,32040
284,"Area 88 (TV)","TV",12,7.17,7563
286,"B&#039;T X","TV",25,7.17,5913
23237,"Chuunibyou demo Koi ga Shitai! Ren Specials","Special",7,7.17,20337
6217,"Crayon Shin-chan Movie 03: Unkokusai no Yabou","Movie",1,7.17,1617
992,"Dual Parallel! Trouble Adventures","TV",13,7.17,10636
19067,"Future Card Buddyfight","TV",64,7.17,3417
2815,"Geragera Boes Monogatari","TV",52,7.17,869
2132,"Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!","Movie",1,7.17,13115
5978,"Kannagi: Moshimo Kannagi ga Attara...","Special",1,7.17,22155
3110,"Kaze no Naka no Shoujo: Kinpatsu no Jeanie","TV",52,7.17,1414
17741,"Kimi no Iru Machi","TV",12,7.17,63418
1436,"Lupin III: Twilight Gemini no Himitsu","Special",1,7.17,3493
252,"Madlax","TV",26,7.17,25995
10690,"Magic Tree House","Movie",1,7.17,3433
4997,"Mahoromatic 2 End Year Special","Special",1,7.17,4236
33003,"Mahou Shoujo Ikusei Keikaku","TV",12,7.17,46024
442,"Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!","Movie",1,7.17,120571
31404,"Netoge no Yome wa Onnanoko ja Nai to Omotta?","TV",12,7.17,137102
10302,"Pokemon Diamond &amp; Pearl Specials","Special",2,7.17,5913
11569,"Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso","OVA",1,7.17,1057
33713,"Seihou Bukyou Outlaw Star Specials","Special",2,7.16,1509
17391,"Senyuu. Specials","Special",4,7.17,10194
27441,"Show By Rock!!","TV",12,7.17,32061
32038,"Show By Rock!! #","TV",12,7.17,8964
2586,"Soukou Kihei Votoms: Kakuyaku taru Itan","OVA",5,7.17,1761
1602,"Soukou no Strain","TV",13,7.17,14925
2011,"Taiho Shichau zo Special","TV",20,7.17,2856
6312,"Taiho Shichau zo: Full Throttle Special","Special",1,7.17,1536
3137,"Tsurikichi Sanpei","TV",109,7.17,1650
1922,"Urusei Yatsura Movie 3: Remember My Love","Movie",1,7.17,2897
30419,"Wake Up, Girls! Beyond the Bottom","Movie",1,7.18,2555
548,"Wonderful Days","Movie",1,7.17,23422
31588,"All Out!!","TV",25,7.16,35461
7152,"Anyamal Tantei Kiruminzoo","TV",50,7.16,3605
1051,"Ao no 6-gou","OVA",4,7.16,29487
1554,"Asatte no Houkou.","TV",12,7.16,16909
751,"Bomberman Jetters","TV",52,7.16,1876
34077,"Cardfight!! Vanguard G: Next","TV",NA,7.16,1363
3432,"Chou Mashin Eiyuuden Wataru","TV",51,7.16,615
30383,"Classroom☆Crisis","TV",13,7.16,55977
2913,"Daisougen no Chiisana Tenshi: Bush Baby","TV",40,7.16,889
3033,"Digimon Tamers: Bousou Digimon Tokkyuu","Movie",1,7.16,14037
1803,"Dirty Pair: Lovely Angels yori Ai wo Komete","OVA",2,7.16,2038
16385,"Dog Days&#039;&#039;","TV",12,7.16,34576
1045,"Elf wo Karu Mono-tachi","TV",12,7.16,13581
5267,"Gamba no Bouken","TV",26,7.16,790
4476,"Gensoumaden Saiyuuki: Kibou no Zaika","OVA",1,7.16,2557
3327,"Giant Gorg","TV",26,7.16,1300
9723,"Hakuouki Hekketsuroku Episode 0","Special",1,7.16,8025
1592,"Hataraki Man","TV",11,7.16,13681
7728,"Hellsing: Psalm of Darkness","Special",1,7.16,15097
20673,"Hinata no Aoshigure","Movie",1,7.16,6970
1025,"Kachou Ouji","TV",13,7.16,16111
2130,"Kaibutsu Oujo","TV",25,7.16,44825
33511,"Koro-sensei Q!","Movie",1,7.14,13657
1434,"Lupin III: Harimao no Zaihou wo Oe!!","Special",1,7.16,3057
8097,"Lupin III: The Last Job","Special",1,7.16,2685
8666,"Mazinkaiser SKL","OVA",3,7.16,6941
620,"Mermaid Forest","TV",13,7.16,14073
7308,"Mirai Shounen Conan (Movie)","Movie",1,7.16,917
2298,"Mobile Suit Gundam Seed: After-Phase Between the Stars","Special",1,7.16,9594
1688,"Nanatsu-iro★Drops","TV",12,7.16,16604
1209,"Nasu: Andalusia no Natsu","Movie",1,7.16,4545
2489,"Onegai My Melody","TV",52,7.16,3633
10108,"Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary","Special",16,7.16,14917
24211,"Orenchi no Furo Jijou","TV",13,7.15,47157
325,"Peach Girl","TV",25,7.16,49508
1118,"Pokemon: Kesshoutou no Teiou Entei","Movie",1,7.16,73253
23285,"Poulette no Isu","ONA",1,7.16,3675
907,"Princess Princess","TV",12,7.16,38778
23135,"PriPara","TV",NA,7.17,7680
28617,"Punch Line","TV",12,7.16,93000
758,"RahXephon: Pluralitas Concentio","Movie",1,7.16,10524
151,"Re: Cutie Honey","OVA",3,7.16,10378
917,"Riding Bean","OVA",1,7.16,6547
22663,"Seiken Tsukai no World Break","TV",12,7.16,97401
6974,"Seikimatsu Occult Gakuin","TV",13,7.16,65021
4021,"Seiyou Kottou Yougashiten: Antique","TV",12,7.16,21937
5220,"Shangri-La","TV",24,7.16,38495
29027,"Shinmai Maou no Testament OVA","OVA",1,7.16,33466
10775,"SKET Dance: Demystifying Special","Special",1,7.16,3276
2170,"Sousei no Aquarion OVA","OVA",2,7.16,7691
876,"Street Fighter II V","TV",29,7.16,14002
760,"Tenjou Tenge: The Past Chapter","Movie",1,7.16,15718
31370,"Tonkatsu DJ Agetarou","TV",12,7.16,6342
343,"Tsukuyomi: Moon Phase","TV",25,7.16,44874
2300,"Uchuu no Kishi Tekkaman Blade OVA: Twin Blood","OVA",1,7.16,2432
20449,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru","OVA",1,7.16,39779
27655,"Aldnoah.Zero 2nd Season","TV",12,7.15,149364
9346,"Battle Spirits: Brave","TV",50,7.15,1337
17677,"Buki yo Saraba","Movie",1,7.15,5078
16157,"Choujigen Game Neptune The Animation","TV",12,7.15,71901
3745,"Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou","Movie",1,7.15,2073
291,"D.C.S.S: Da Capo Second Season","TV",26,7.15,23364
29437,"Detective Conan: Happy New Year Special","Special",1,7.15,1202
1726,"Devil May Cry","TV",12,7.15,166398
2652,"Doraemon: The Day When I Was Born","Movie",1,7.15,645
2950,"Doubutsu no Mori","Movie",1,7.15,12051
2819,"Dragon Quest: Abel Yuusha Densetsu","TV",43,7.15,2104
1046,"Elf wo Karu Mono-tachi II","TV",12,7.15,8004
16982,"Hayate no Gotoku! Cuties","TV",12,7.15,24044
2799,"Hello! Sandybell","TV",47,7.15,2587
1020,"Honoo no Mirage: Minagiwa no Hangyakusha","OVA",3,7.15,6006
2891,"Iblard Jikan","OVA",1,7.15,11116
33242,"IS: Infinite Stratos 2 - Infinite Wedding","Special",1,7.15,6604
29785,"Jitsu wa Watashi wa","TV",13,7.15,88500
11299,"Keroro Gunsou: KeroZero Shupattsudayo! Zeninshuugou!","Special",1,7.15,683
3483,"Maison Ikkoku: Utsuriyuku Kisetsu no Naka de","OVA",1,7.15,1458
32030,"MEMORiES MELODiES","Music",1,7.15,699
912,"Ninku","TV",55,7.15,2424
32013,"Oshiete! Galko-chan","TV",12,7.15,45778
31378,"Owari no Seraph: Kyuuketsuki Shahar","OVA",1,7.15,17815
1492,"Project ARMS","TV",26,7.15,6903
2000,"Roujin Z","OVA",1,7.15,9358
11441,"Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen","OVA",2,7.15,13795
22877,"Seirei Tsukai no Blade Dance","TV",12,7.15,124448
8057,"Shin Koihime†Musou: Otome Tairan","TV",12,7.15,13089
2758,"Shippuu! Iron Leaguer","TV",52,7.15,432
29163,"Sore ga Seiyuu!","TV",13,7.15,25707
8250,"Soukou Kihei Votoms: Koei Futatabi","OVA",1,7.15,1590
3667,"Strike Witches","TV",12,7.15,96159
2577,"Tom Sawyer no Bouken","TV",49,7.15,2322
3737,"Usavich","TV",13,7.15,4675
28841,"Wake Up, Girls! Seishun no Kage","Movie",1,7.15,3560
1207,"Wata no Kuni Hoshi","Movie",1,7.15,1835
48,".hack//Sign","TV",26,7.14,110304
7113,"30th Gundam Perfect Mission","OVA",1,7.14,3963
230,"Air Master","TV",27,7.14,22433
929,"Aura Battler Dunbine","TV",49,7.14,3694
32802,"Cardfight!! Vanguard G: Stride Gate-hen","TV",24,7.14,2121
23991,"Cardfight!! Vanguard Movie: Neon Messiah","Movie",1,7.14,2336
8394,"Cyborg 009 (TV)","TV",26,7.14,3496
13839,"Detective Conan OVA 12: The Miracle of Excalibur","OVA",1,7.14,4947
2355,"Devilman: Yochou Sirene-hen","OVA",1,7.14,5858
900,"Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin","Movie",1,7.14,52690
5152,"Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!!","Special",1,7.14,25251
30544,"Gakusen Toshi Asterisk","TV",12,7.14,168657
383,"Galaxy Angel","TV",24,7.14,17601
4983,"Hells","Movie",1,7.14,9255
475,"Hotori: Tada Saiwai wo Koinegau","Movie",1,7.14,3701
21653,"IS: Infinite Stratos 2 - World Purge-hen","OVA",1,7.14,28626
3638,"Kaiketsu Zorori","TV",52,7.14,1034
3616,"Kamen no Maid Guy","TV",12,7.14,27761
10372,"Kamisama Dolls","TV",13,7.14,47665
7904,"Kemono no Souja Erin: Soushuuhen","TV",10,7.14,1386
10336,"Last Exile: Ginyoku no Fam","TV",21,7.14,28616
1659,"Mai-Otome Specials","Special",9,7.14,4609
1696,"Murder Princess","OVA",6,7.14,39377
2151,"Nils no Fushigi na Tabi","TV",52,7.14,2702
5520,"Onegai My Melody Sukkiri♪","TV",52,7.14,966
2805,"Onegai! Samia Don","TV",78,7.14,472
524,"Onegai☆Twins: Natsu wa Owaranai","OVA",1,7.14,22614
4742,"Papa to Odorou","TV",16,7.14,567
6178,"Pokemon Diamond &amp; Pearl: Arceus Choukoku no Jikuu e","Movie",1,7.14,29668
1709,"Pokemon: Mewtwo! Ware wa Koko ni Ari","Special",1,7.14,38638
2993,"Rosario to Vampire","TV",13,7.14,299278
3493,"Ryuusei no Rockman Tribe","TV",21,7.14,3510
4650,"Seihou Bukyou Outlaw Star Pilot","Special",1,7.14,4046
22687,"Terra Formars","TV",13,7.14,95964
19697,"Toaru Kagaku no Railgun S: Motto Marutto Railgun","Special",2,7.14,14807
10249,"Toaru Majutsu no Index-tan II","Special",2,7.14,20942
1225,"3x3 Eyes Seima Densetsu","OVA",3,7.13,8892
58,"Blue Gender","TV",26,7.13,40581
998,"Blue Seed","TV",26,7.13,15194
2561,"Captain Future","TV",52,7.13,1837
6202,"Daisetsusan no Yuusha Kibaou","Special",1,7.13,322
2206,"Galaxy Angel Z Special","Special",1,7.13,2208
16726,"gdgd Fairies 2","TV",12,7.13,1248
1022,"Generator Gawl","TV",12,7.13,5457
4765,"Gunslinger Girl: Il Teatrino OVA","OVA",2,7.13,15785
2997,"Hi no Tori: Houou-hen","Movie",1,7.13,1323
8630,"Hidan no Aria","TV",12,7.13,171888
23425,"Karneval Specials","Special",11,7.13,4415
2335,"Kenyuu Densetsu Yaiba","TV",52,7.13,5158
2403,"Kodomo no Jikan (TV)","TV",12,7.13,63348
8876,"Koe de Oshigoto! The Animation","OVA",2,7.13,57466
31815,"Kono Danshi, Mahou ga Oshigoto Desu.","TV",4,7.13,9961
1384,"Kyuuketsuhime Miyu","OVA",4,7.13,11019
1138,"Medarot","TV",52,7.13,30148
22071,"Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.","Special",1,7.13,19538
3656,"Monochrome Factor","TV",24,7.13,36517
3136,"Ochamegami Monogatari: Korokoro Pollon","TV",46,7.13,1049
9798,"Pandane to Tamago-hime","Movie",1,7.13,1995
7695,"Pokemon Diamond &amp; Pearl: Genei no Hasha Zoroark","Movie",1,7.13,24575
10276,"Prince of Tennis: Mini Theater","Special",3,7.13,3010
10819,"Ranma ½: Tendou-ke no Oyobidenai Yatsura!","Special",1,7.13,2077
12137,"Robotica*Robotics","OVA",1,7.12,5769
1258,"Saint Seiya: Kamigami no Atsuki Tatakai","Movie",1,7.13,8894
30649,"Shin Atashin&#039;chi","TV",26,7.14,1202
30363,"Shinmai Maou no Testament Burst","TV",10,7.13,93293
33433,"Shuumatsu no Izetta","TV",12,7.12,74026
2604,"Sky Girls","TV",26,7.13,17115
12321,"Thermae Romae","TV",3,7.13,13444
6941,"Toriko: Jump Super Anime Tour 2009 Special","Special",1,7.13,4650
961,"Virtua Fighter","TV",35,7.13,3875
4773,"Yamato Takeru","TV",37,7.13,883
4094,"Batman: Gotham Knight","OVA",6,7.12,15958
7366,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e","Movie",1,7.12,880
2124,"Code Geass: Hangyaku no Lelouch Recaps","Special",2,7.12,23194
15037,"Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou","OVA",4,7.12,126699
5071,"Croket!","TV",52,7.12,310
10418,"Deadman Wonderland OVA","OVA",1,7.12,78878
3561,"Dennou Boukenki Webdiver","TV",52,7.12,876
30988,"Futsuu no Joshikousei ga [Locodol] Yattemita. OVA","OVA",2,7.12,4122
507,"Gravitation: Lyrics of Love","OVA",2,7.12,22015
24457,"Houkago no Ouji-sama","Special",5,7.13,1199
18097,"Inazuma Eleven Go: Galaxy","TV",43,7.11,9258
358,"Iriya no Sora, UFO no Natsu","OVA",6,7.12,18254
9041,"IS: Infinite Stratos","TV",12,7.12,254543
10794,"IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou","OVA",1,7.12,56577
4082,"Kaibutsu Oujo: Konsui Oujo","Special",1,7.12,7362
33490,"Kaitou Joker 4th Season","TV",NA,7.12,1178
968,"Kakutou Bijin Wulong: Rebirth","TV",25,7.12,1895
20039,"Kill Me Baby: Butsuzou Kegatte Nise Halloween","OVA",1,7.12,7171
5834,"Kyojin no Hoshi","TV",182,7.12,729
30896,"Love Live! School Idol Project: μ&#039;s →NEXT LoveLive! 2014 - Endless Parade Encore Animation","Special",1,7.13,1733
6182,"Maihime","OVA",1,7.12,1120
1916,"Mobile Suit Gundam MS IGLOO: Apocalypse 0079","OVA",3,7.12,7862
1137,"Mushrambo","TV",32,7.12,8722
2084,"NG Knight Ramune &amp; 40","TV",38,7.12,1056
6219,"Nijiiro Hotaru: Eien no Natsuyasumi","Movie",1,7.12,3523
32553,"Nisekoi: OVA","OVA",2,7.12,17022
2570,"Ochame na Futago: Claire Gakuin Monogatari","TV",26,7.12,1228
15807,"Ro-Kyu-Bu!: Tomoka no Ichigo Sundae","OVA",1,7.12,10122
9716,"Rurouni Kenshin: Review Special","Special",1,7.12,3323
10592,"Scryed Alteration I: Tao","Movie",1,7.13,3108
31229,"Servamp","TV",12,7.12,73126
6344,"Shikabane Hime: Kuro Special","Special",1,7.12,9558
3332,"Stop!! Hibari-kun!","TV",35,7.12,1355
3574,"Switch","OVA",2,7.12,17871
9673,"Ura Tegamibachi","Special",25,7.12,3326
5298,"Yu☆Gi☆Oh! 5D&#039;s: Shinkasuru Kettou! Stardust vs. Red Demon&#039;s","Special",1,7.12,5176
4651,"Yume no Crayon Oukoku","TV",70,7.12,686
2810,"Anime Himitsu no Hanazono","TV",39,7.11,2188
659,"Azumanga Daioh: Gekijou Tanpen","Special",1,7.11,28941
27727,"Binan Koukou Chikyuu Bouei-bu LOVE!","TV",12,7.11,45873
9348,"Chibi Maruko-chan: Watashi no Suki na Uta","Movie",1,7.11,401
18745,"Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni","OVA",1,7.11,18659
9200,"Dae Jang Geum: Jang Geum&#039;s Dream 2","TV",26,7.11,452
1826,"Deltora Quest","TV",65,7.11,10591
3312,"Dr. Slump","TV",74,7.11,8735
903,"Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai","Movie",1,7.11,54947
30925,"Gatchaman Crowds Insight: Inbound","ONA",1,7.11,14786
10947,"Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi","Special",1,7.11,3444
32607,"Gi(a)rlish Number","TV",12,7.11,35072
10504,"Gosick Recap","Special",1,7.11,8792
14653,"Hayate no Gotoku! Can&#039;t Take My Eyes Off You","TV",12,7.11,31435
6554,"Kawa no Hikari","Special",1,7.11,806
2157,"Koutetsushin Jeeg","TV",13,7.11,3627
31233,"Lu Shidai","ONA",14,7.11,1762
1421,"Lupin III: Hemingway Paper no Nazo","Special",1,7.11,2819
20141,"Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi","Special",1,7.11,2083
157,"Mahou Sensei Negima!","TV",26,7.11,76253
796,"Mahoujin Guru Guru Movie","Movie",1,7.11,826
3837,"Mashin Eiyuuden Wataru","TV",45,7.11,956
521,"Mermaid Melody Pichi Pichi Pitch","TV",52,7.11,32296
6946,"Mudazumo Naki Kaikaku: The Legend of Koizumi","OVA",3,7.11,8682
10659,"Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!","Movie",1,7.11,25174
3424,"Porphy no Nagai Tabi","TV",52,7.11,1335
